name,highway,id
Сарицкая улица,tertiary,1079429209
Сарицкая улица,tertiary,1079429210
Софийская улица,primary,1079439901
набережная реки Фонтанки,tertiary,1079441613
набережная реки Фонтанки,tertiary,1079441614
улица Седова,secondary,1079460400
площадь Бехтерева,secondary,1079460401
Санкт-Петербургское шоссе,primary,1079460478
Старорусский проспект,residential,1079471410
Старорусский проспект,residential,1079471411
улица Партизана Германа,secondary,1079513158
Андреевский переулок,residential,1079513159
улица Партизана Германа,secondary,1079513160
